date,volume,open,close,high,low,adjclose,T10Y2Y
4/4/2005,71581200,117.3600006,117.6299973,117.8600006,116.7399979,88.6844635,1.5
4/1/2005,95255300,118.6299973,117.4300003,118.9899979,116.9100037,88.53363037,1.5
3/31/2005,64575400,118.1900024,117.9599991,118.4599991,117.8700027,88.93321991,1.49
3/30/2005,62002100,116.7799988,118.1800003,118.1999969,116.7699966,89.09907532,1.5
3/29/2005,71160300,117.1399994,116.5299988,117.9000015,116.25,87.8551178,1.48
3/28/2005,46765500,117.4199982,117.3099976,117.9400024,117.3099976,88.44316101,1.47
3/24/2005,51932500,117.4599991,117.1399994,117.9899979,117.0599976,88.31501007,1.45
3/23/2005,70817300,116.9499969,117,117.7200012,116.75,88.20944977,1.45
3/22/2005,92472400,118.3700027,116.9000015,118.9300003,116.9000015,88.13406372,1.44
3/21/2005,61244300,118.7099991,118.0999985,118.7799988,117.7600021,89.03878784,1.48
3/18/2005,60232000,119.1100006,118.5400009,119.5299988,118.1500015,89.37049103,1.5
3/17/2005,62584200,119.3099976,119.3600006,119.7399979,118.9800034,89.63664246,1.52
3/16/2005,74874200,119.6999969,119.1200027,120.1600037,118.9000015,89.45640564,1.54
3/15/2005,62438500,121.4199982,120.1399994,121.4599991,120.0800018,90.222435,1.55
3/14/2005,36336400,120.6100006,121.1399994,121.1600037,120.2799988,90.97338104,1.56
3/11/2005,57976500,121.3099976,120.3899994,121.7200012,120.1600037,90.41016388,1.56
3/9/2005,73263600,121.9700012,120.9700012,122.2900009,120.9599991,90.84573364,1.54
3/8/2005,44362000,122.6699982,122.3300018,123,122.1100006,91.86704254,1.54
3/7/2005,43442400,122.6600037,122.7900009,123.25,122.4000015,92.21250916,1.53
3/4/2005,56168500,122.0500031,122.7300034,122.8300018,121.7900009,92.16745758,1.53
3/3/2005,61230800,121.6600037,121.2200012,121.9000015,120.6999969,91.03343964,1.54
3/2/2005,64226500,120.7600021,121.1699982,121.9300003,120.6500015,90.99593353,1.58
3/1/2005,47294400,120.8199997,121.2300034,121.5199966,120.7799988,91.04096985,1.51
2/28/2005,69381300,121.1500015,120.6299973,121.3000031,120.0400009,90.59041595,1.49
2/25/2005,60899900,120.2699966,121.4300003,121.6699982,120.1800003,91.19116974,1.47
2/24/2005,68563600,119.2399979,120.2399979,120.3199997,118.9800034,90.2975235,1.42
2/23/2005,68292600,118.9300003,119.4499969,119.5699997,118.6200027,89.70420837,1.42
2/22/2005,80697600,119.9000015,118.5999985,120.4700012,118.5800018,89.06589508,1.45
2/18/2005,47723300,120.2399979,120.3899994,120.4800034,119.9000015,90.41016388,1.5
2/17/2005,58124000,121.2300034,120.2300034,121.3300018,120.2200012,90.28997803,1.56
2/16/2005,55523000,120.9300003,121.2099991,121.4599991,120.6699982,91.02597046,1.61
2/15/2005,43852700,120.8000031,121.1299973,121.4300003,120.6800003,90.96586609,1.61
2/14/2005,32432100,120.6900024,120.6800003,120.8600006,120.4800034,90.62793732,1.64
2/11/2005,53133000,119.6999969,120.7699966,121.0400009,119.4599991,90.69554138,1.67
2/10/2005,45858600,119.6600037,119.7399979,120.0199966,119.2600021,89.92203522,1.68
2/9/2005,55279400,120.4199982,119.3099976,120.4899979,119.25,89.59909821,1.66
2/8/2005,39263500,120.1699982,120.2099991,120.6500015,120.0699997,90.27496338,1.69
2/7/2005,45412000,120.25,120.0699997,120.5199966,119.9599991,90.16985321,1.72
2/4/2005,50024600,119,120.2300034,120.4300003,118.9800034,90.28997803,1.68
2/3/2005,48837100,119.0599976,118.9599991,119.1600037,118.5699997,89.33625793,1.68
2/1/2005,49841200,118.25,118.9100037,119.0800018,118.0999985,89.29869843,1.69
1/31/2005,52532700,117.9499969,118.1600037,118.25,117.7099991,88.73547363,1.74
1/28/2005,60738900,117.4899979,117.4300003,117.5500031,116.6100006,88.18723297,1.72
1/27/2005,55878800,117.1900024,117.4300003,117.75,116.9800034,88.18723297,1.72
1/26/2005,57195100,117.3199997,117.2300034,117.5999985,117.0400009,88.03707886,1.72
1/25/2005,68245000,116.9100037,116.8799973,117.4700012,116.7200012,87.77420044,1.75
1/24/2005,58441900,117.0899963,116.5500031,117.3399963,116.3700027,87.52638245,1.74
1/21/2005,63160400,117.7900009,116.7799988,118,116.6500015,87.69911194,1.75
1/20/2005,72049300,117.8899994,117.5,118.1999969,117.2900009,88.23983002,1.78
1/19/2005,54378900,119.4300003,118.2200012,119.5199966,118.2099991,88.7805481,1.78
1/18/2005,57391700,118.0500031,119.4700012,119.6200027,117.9499969,89.71926117,1.78
1/14/2005,42032500,117.9700012,118.2399979,118.5299988,117.7600021,88.79554749,1.79
1/13/2005,55537500,118.6399994,117.6200027,118.7300034,117.5,88.32997894,1.79
1/12/2005,72720500,118.4000015,118.5699997,118.8399963,117.5199966,89.04337311,1.77
1/11/2005,63099700,118.6399994,118.1800003,118.7399979,117.9899979,88.75048828,1.75
1/10/2005,56563300,118.3399963,119,119.4599991,118.3399963,89.36629486,1.75
1/7/2005,55847700,118.9700012,118.4400024,119.2300034,118.1299973,88.945755,1.75
1/6/2005,47814700,118.4400024,118.6100006,119.1500015,118.2600021,89.07341003,1.76
1/5/2005,65667300,118.7399979,118.0100021,119.25,118,88.62281799,1.77
1/4/2005,69167600,120.4599991,118.8300018,120.5400009,118.4400024,89.23863983,1.83
1/3/2005,55748000,121.5599976,120.3000031,121.7600021,119.9000015,90.3425827,1.84
12/31/2004,28648800,121.3000031,120.8700027,121.6600037,120.8000031,90.77060699,1.79
12/30/2004,21076900,121.4000015,121.1299973,121.5699997,121.0400009,90.96586609,1.79
12/29/2004,22650600,121.0800018,121.3600006,121.4000015,120.9499969,91.13860321,1.79
12/28/2004,23422900,120.6399994,121.1800003,121.3300018,120.5999985,91.00343323,1.82
12/27/2004,29944100,121.1999969,120.5199966,121.3600006,120.3899994,90.50775909,1.82
12/23/2004,25646100,120.8700027,120.7699966,121.2799988,120.6600037,90.69554138,1.85
12/22/2004,31500700,120.3799973,120.6800003,121.0800018,120.3000031,90.62793732,1.83
12/21/2004,33094200,119.5999985,120.3899994,120.4800034,119.4599991,90.41016388,1.8
12/20/2004,47187400,119.75,119.4700012,120.2900009,119.1699982,89.71926117,1.74
12/17/2004,70761900,119.4599991,119.4400024,119.9700012,119.1600037,89.69674683,1.76
12/16/2004,51641800,120.7200012,120.8099976,121.2399979,120.0400009,90.29901123,1.79
12/15/2004,46699200,120.6999969,120.8799973,121.1100006,120.3099976,90.35131073,1.79
12/14/2004,41500700,120.1800003,120.7900009,120.9599991,120.1800003,90.28407288,1.8
12/13/2004,38541000,119.7600021,120.3700027,120.4000015,119.3499985,89.97013855,1.82
12/10/2004,47828600,118.9199982,119.3300018,119.5599976,118.8499985,89.1927948,1.84
12/9/2004,60922800,118.1399994,119.2099991,119.4599991,117.7300034,89.10310364,1.86
12/8/2004,43895100,118.2099991,118.7900009,118.8199997,118.0100021,88.78916931,1.88
12/7/2004,52047200,119.4899979,118.0999985,119.6200027,118.0400009,88.27341461,1.92
12/6/2004,33030500,119.2099991,119.2099991,119.6399994,118.8399963,89.10310364,1.93
12/3/2004,49067900,119.3099976,119.25,120.1399994,119.0899963,89.13301086,1.94
12/2/2004,60163500,119.0999985,119.3300018,119.8700027,119.0100021,89.1927948,1.94
12/1/2004,49898300,118.1600037,119.2300034,119.5,118.0999985,89.11804962,1.94
11/30/2004,53685200,118,117.8899994,118.2399979,117.6399994,88.11645508,1.93
11/26/2004,15487700,118.5100021,118.3499985,118.9800034,118.3000031,88.460289,1.94
11/24/2004,29724800,118.2699966,118.4400024,118.5899963,118.0500031,88.52755737,1.93
11/23/2004,41968800,117.9300003,118.1600037,118.2600021,117.3700027,88.31828308,1.92
11/22/2004,37560200,117.1699982,117.9800034,118.1200027,117.0299988,88.18375397,1.87
11/19/2004,54276500,118.6999969,117.4199982,118.7200012,117.1399994,87.76512909,1.9
11/18/2004,31854300,118.5299988,118.7399979,118.8000031,118.2300034,88.75180817,1.92
11/17/2004,54494000,118.3700027,118.5800018,119.1399994,118.0699997,88.63220978,1.92
11/16/2004,40028700,118.3600006,117.8799973,118.4100037,117.7300034,88.10899353,1.93
11/15/2004,35297900,118.5,118.7300034,118.7699966,118.2300034,88.74433899,1.92
11/12/2004,55583700,117.9700012,118.7900009,119,117.6800003,88.52680206,1.9
11/11/2004,37863200,117.1800003,117.8600006,118.1200027,117.0999985,87.83375549,1.91
11/10/2004,45265400,117.0599976,116.9700012,117.5500031,116.7600021,87.17050171,1.9
11/9/2004,44658100,117.0800018,116.8799973,117.5,116.7600021,87.10339355,1.9
11/8/2004,33863800,116.9800034,117.1100006,117.2300034,116.7200012,87.27480316,1.92
11/5/2004,63287200,117.0500031,117.2799988,117.6399994,116.4899979,87.40151978,1.92
11/3/2004,76960200,115.0299988,114.9800034,115.3600006,114.2399979,85.68744659,2
11/2/2004,56210000,113.6699982,113.5500031,114.5699997,113.2200012,84.6217804,2.03
11/1/2004,36720900,113.5599976,113.5100021,113.8399963,113.1999969,84.59195709,2.05
10/29/2004,48820200,113.1200027,113.1999969,113.6399994,112.9000015,84.3609314,2.11
10/28/2004,54413300,112.7799988,113.2200012,113.5599976,112.4899979,84.37583923,2.08
10/27/2004,73896000,111.3799973,112.8799973,113.0999985,111.1200027,84.12244415,2.08
10/26/2004,54337400,110.1299973,111.5400009,111.5999985,109.8799973,83.12384033,2.09
10/25/2004,43990900,109.75,109.8600006,110.1200027,109.3499985,81.87184143,2.11
10/21/2004,53218300,110.7900009,111.2399979,111.3199997,110.2099991,82.90029144,2.12
10/20/2004,57118500,110.3799973,110.5199966,110.8199997,109.75,82.36371613,2.14
10/19/2004,55851900,112.0199966,110.7399979,112.2300034,110.5899963,82.52765656,2.15
10/18/2004,43535100,110.8899994,111.6800003,111.9000015,110.6999969,83.2281723,2.15
10/15/2004,63482200,111.0199966,111.2600021,111.7399979,110.5699997,82.91519928,2.16
10/14/2004,64082200,111.6800003,110.6399994,111.9300003,110.5800018,82.453125,2.16
10/13/2004,54212600,113,111.5400009,113.0699997,111.3199997,83.12384033,2.17
10/12/2004,41754700,112.1999969,112.5299988,112.8300018,111.9400024,83.86164856,2.18
10/11/2004,20229100,112.7799988,112.9700012,113.0199966,112.6399994,84.18954468,2.16
10/8/2004,51872600,113.1500015,112.5100021,113.7699966,112.3499985,83.84672546,2.19
10/7/2004,39388800,114.3799973,113.4499969,114.4000015,113.3600006,84.54722595,2.2
10/6/2004,42297800,113.7699966,114.6800003,114.6800003,113.6800003,85.46388245,2.18
10/5/2004,36910600,113.8499985,113.9000015,114.1600037,113.5400009,84.88263702,2.21
10/4/2004,33082400,114.0999985,113.8399963,114.4400024,113.8000031,84.83789063,2.18
10/1/2004,62824300,112.2600021,113.6500015,113.6500015,112.2099991,84.69630432,2.2
9/30/2004,43536700,111.5500031,111.7600021,111.9800034,111.2600021,83.28778839,2.15
9/29/2004,33325700,111.2099991,111.8399963,111.8499985,111,83.34740448,2.24
9/28/2004,41662900,110.9100037,111.2799988,111.5100021,110.4100037,82.93006134,2.27
9/27/2004,39355100,111.0999985,110.75,111.1999969,110.5800018,82.53508759,2.24
9/24/2004,34981100,111.1699982,111.4599991,111.7300034,111.1299973,83.06422424,2.19
9/23/2004,44068700,111.5999985,110.9499969,111.6999969,110.9499969,82.68413544,2.22
9/22/2004,49042100,112.5,111.5500031,112.5199966,111.4700012,83.13130951,2.21
9/21/2004,40920800,112.75,112.9599991,113.4700012,112.5400009,84.18208313,2.2
9/20/2004,37149400,112.6699982,112.4700012,112.9899979,112.2799988,83.81689453,2.22
9/17/2004,33683000,112.9499969,113.1500015,113.3600006,112.6900024,84.32368469,2.18
9/16/2004,23911700,112.8499985,113.1399994,113.3700027,112.8000031,83.96668243,2.19
9/15/2004,38295000,113.3000031,112.8000031,113.3600006,112.6800003,83.71434021,2.25
9/14/2004,28048900,113.3000031,113.6600037,113.6900024,113.1900024,84.35263824,2.23
9/13/2004,44398100,113.3099976,113.4300003,113.7399979,113.0100021,84.18193817,2.32
9/10/2004,27900600,112.5199966,113.0599976,113.2699966,112.0800018,83.90730286,2.32
9/9/2004,34314800,112.5699997,112.4800034,112.8799973,112.0299988,83.47688293,2.34
9/8/2004,32963100,112.6200027,112.5800018,113.0599976,112.3099976,83.55109406,2.32
9/7/2004,37338800,112.5400009,112.8600006,113.1299973,112.3199997,83.75891113,2.27
9/3/2004,30480500,112.3300018,112.1200027,112.8199997,112.0100021,83.20967865,2.34
9/2/2004,42736600,111.2399979,112.5800018,112.6999969,111.2399979,83.55109406,2.34
8/31/2004,44125300,110.6600037,111.1100006,111.1600037,110.0999985,82.46013641,2.33
8/30/2004,26726500,111.2200012,110.5299988,111.3399963,110.4499969,82.02968597,2.32
8/27/2004,24902900,111.1999969,111.4499969,111.6299973,111.0500031,82.71244049,2.33
8/26/2004,26629500,110.9599991,111.0999985,111.3099976,110.8499985,82.45274353,2.33
8/25/2004,38551400,110.3300018,111.0999985,111.2699966,109.9000015,82.45274353,2.29
8/24/2004,30453100,110.6399994,110.3499985,110.7300034,109.8499985,81.89608765,2.26
8/23/2004,33745100,110.5500031,110.1999969,110.7699966,110.0500031,81.78479004,2.26
8/20/2004,44870900,109.6100006,110.4800034,110.6299973,109.5100021,81.99258423,2.28
8/19/2004,39881600,109.8099976,109.7099991,110.0199966,109.1800003,81.42114258,2.28
8/18/2004,43165400,108.5199966,110.0299988,110.1699982,108.4899979,81.658638,2.26
8/17/2004,40701600,108.75,108.9100037,109.2799988,108.5299988,80.8274231,2.24
8/16/2004,45731900,107.1399994,108.3000031,108.6399994,107.0999985,80.37469482,2.23
8/13/2004,41634700,107.0999985,107.1900024,107.3499985,106.5899963,79.55094147,2.21
8/12/2004,50015900,107.6800003,106.9800034,107.9499969,106.6299973,79.39505005,2.22
8/11/2004,52933200,107.6800003,108.1600037,108.3300018,107.0999985,80.27079773,2.24
8/10/2004,55870600,107.3099976,108.3799973,108.4100037,107.2600021,80.4340744,2.21
8/9/2004,37476300,107.0199966,107,107.4800034,106.8700027,79.40989685,2.18
8/6/2004,74729000,107.6299973,106.8499985,107.9599991,106.6200027,79.29859161,2.19
8/5/2004,50772000,110.2900009,108.4000015,110.3799973,108.2699966,80.44890594,2.22
8/4/2004,40763200,109.8899994,110.1999969,110.75,109.6399994,81.78479004,2.24
8/3/2004,40948800,110.9300003,110.2099991,111.0599976,110.1600037,81.79220581,2.22
8/2/2004,38263100,110.1900024,111.0699997,111.3600006,110.0500031,82.43044281,2.2
7/30/2004,41581700,110.3199997,110.8399963,110.9000015,110.0999985,82.25975037,2.22
7/29/2004,52200500,110.5400009,110.5699997,110.8700027,110,82.0593338,2.26
7/28/2004,65862300,109.5500031,110.0999985,110.3700027,108.5899963,81.71057892,2.28
7/27/2004,51295100,109.0500031,109.7699966,110.1100006,108.9700012,81.46565247,2.31
7/26/2004,49679100,109.1900024,108.75,109.4300003,108.2099991,80.70864868,2.33
7/23/2004,49610500,109.6200027,108.9599991,109.7099991,108.6900024,80.86451721,2.31
7/22/2004,72477100,109.3600006,109.8799973,110.3899994,108.7699966,81.54727936,2.33
7/21/2004,56241100,111.8199997,109.5800018,112.0599976,109.4499969,81.32466888,2.33
7/20/2004,46679800,110.5299988,111.6399994,111.9000015,110.25,82.85350037,2.36
7/19/2004,39592800,110.75,110.2399979,110.9599991,109.9899979,81.81448364,2.35
7/16/2004,40871200,111.5699997,110.7099991,111.6699982,110.4400024,82.16326904,2.35
7/15/2004,38403500,111.7399979,110.8000031,111.9100037,110.6999969,82.23007202,2.36
7/14/2004,54089400,111.2600021,111.5199966,112.3899994,111.1200027,82.76442719,2.35
7/13/2004,26752000,111.9199982,111.8600006,112.0199966,111.5999985,83.01676178,2.35
7/12/2004,35691300,111.5199966,111.7799988,112.0400009,111,82.95738983,2.33
7/9/2004,27412900,111.7200012,111.7300034,111.9400024,111.3799973,82.92027283,2.35
7/7/2004,29839800,111.8099976,112.2200012,112.5699997,111.75,83.28395844,2.35
7/6/2004,38698200,112.3700027,111.8899994,112.4499969,111.6299973,83.03903961,2.35
7/2/2004,34615100,113.1600037,112.8799973,113.2900009,112.5999985,83.77372742,2.32
7/1/2004,57734700,114.25,112.9400024,114.4000015,112.5800018,83.81826782,2.31
6/30/2004,52230600,114.0699997,114.5299988,114.7900009,113.6500015,84.99828339,2.33
6/29/2004,28418100,113.5299988,113.9199982,114.1699982,113.4199982,84.54559326,2.35
6/28/2004,40824500,114.5199966,113.4499969,114.6100006,113.4100037,84.19674683,2.35
6/25/2004,32837900,114.4100037,113.8399963,114.9400024,113.6800003,84.48620605,2.35
6/24/2004,35272100,114.5599976,114.3899994,114.9300003,114.2600021,84.89440155,2.35
6/23/2004,35580000,113.6100006,114.75,114.8399963,113.4199982,85.16156769,2.35
6/22/2004,37334000,113.1299973,113.7699966,113.8799973,112.6699982,84.43425751,2.32
6/21/2004,25284000,113.75,113.1999969,114.1399994,113.1299973,84.01122284,2.34
6/18/2004,31799800,113.2699966,113.6299973,114.2200012,113.1800003,84.33036041,2.35
6/17/2004,28402400,113.8499985,113.8300018,114.0699997,113.3300018,84.17151642,2.41
6/16/2004,26633400,114,114,114.1999969,113.6999969,84.29724121,2.41
6/15/2004,37445000,113.9000015,114.0199966,114.4499969,113.5100021,84.31203461,2.38
6/14/2004,34633000,113.8199997,113.2200012,113.8499985,112.8700027,83.72045135,2.33
6/10/2004,21711000,114.0400009,114.3499985,114.3499985,113.9300003,84.55604553,2.36
6/9/2004,36737600,114.5100021,113.7900009,114.6999969,113.7200012,84.14196777,2.39
6/7/2004,31643800,113.4300003,114.6999969,114.8099976,113.4199982,84.81485748,2.34
6/4/2004,32739500,112.9800034,112.9800034,113.5800018,112.7099991,83.5430069,2.32
6/3/2004,38688300,112.8099976,112.0899963,113.1900024,112.0699997,82.88487244,2.36
6/2/2004,39774200,113.0299988,113.1299973,113.4800034,112.4599991,83.65390778,2.42
6/1/2004,41044700,112.4599991,112.7099991,112.8600006,111.8700027,83.3433609,2.43
5/28/2004,23367200,112.7300034,112.8600006,112.8799973,112.3600006,83.45428467,2.43
5/27/2004,45306900,112.5400009,112.8700027,113.0299988,112.0599976,83.46166992,2.42
5/26/2004,35977000,111.6600037,112.2399979,112.2900009,111.5100021,82.99580383,2.43
5/25/2004,48668000,109.9000015,111.8499985,111.9800034,109.5999985,82.70742798,2.45
5/24/2004,40961500,110.5299988,110.2699966,110.7600021,109.6800003,81.53907776,2.46
5/21/2004,47480400,109.9700012,109.8099976,110.5500031,109.4700012,81.19892883,2.44
5/19/2004,54804100,110.5,109.2699966,111.1800003,109.1500015,80.79964447,2.43
5/18/2004,30193100,109.4899979,109.6500015,109.9400024,109.3300018,81.08061981,2.43
5/17/2004,55020400,108.8899994,109.0999985,109.5,108.4100037,80.67391205,2.38
5/14/2004,54123100,109.9499969,110.0400009,110.7399979,109.2699966,81.36903381,2.35
5/12/2004,90830500,109.5699997,110.4499969,110.5400009,108.0599976,81.67218781,2.37
5/11/2004,48300600,109.4599991,109.75,110.0500031,109.3300018,81.15457153,2.32
5/10/2004,75279400,109.4400024,108.8300018,109.75,108.3600006,80.47428131,2.34
5/7/2004,60950000,111.2200012,109.9599991,112.2300034,109.9599991,81.30986786,2.33
5/6/2004,54997000,112.0199966,111.8099976,112.5899963,111,82.67785645,2.31
5/5/2004,34405000,112.4100037,112.7799988,112.9599991,112.1600037,83.39512634,2.36
5/4/2004,51185100,112.25,112.0599976,113.2600021,111.6600037,82.86270905,2.41
5/3/2004,33758000,111.3700027,112.1500015,112.2900009,111.3499985,82.92922974,2.4
4/30/2004,48681400,112.1699982,110.9599991,112.3799973,110.9000015,82.04930878,2.42
4/29/2004,69687600,112.7200012,111.8300018,113.3199997,111.1600037,82.69263458,2.44
4/28/2004,50165800,113.8899994,112.8199997,114.0100021,112.5,83.42468262,2.36
4/27/2004,43485500,114.2300034,114.3000031,115.1200027,113.9599991,84.519104,2.35
4/26/2004,35515200,114.5,114.1999969,114.9400024,113.5999985,84.44513702,2.35
4/23/2004,29395700,114.4199982,114.3600006,114.5699997,113.7900009,84.56343842,2.35
4/22/2004,62071500,112.4800034,114.25,114.6699982,112.4400024,84.48210144,2.32
4/21/2004,50177300,112.1999969,112.6699982,112.9499969,111.8700027,83.31374359,2.32
4/20/2004,53299400,114.0800018,111.9199982,114.3199997,111.7799988,82.75918579,2.31
4/19/2004,28277600,113.5500031,113.8300018,113.9899979,113.2699966,84.17151642,2.28
4/16/2004,47059200,113.3799973,113.8300018,114.0500031,112.9800034,84.17151642,2.28
4/14/2004,62322300,112.6100006,113.3899994,113.6399994,112.5500031,83.84617615,2.28
4/13/2004,56210300,115.2600021,113.2099991,115.3000031,113.0199966,83.7130661,2.3
4/12/2004,23085200,114.5800018,114.8199997,115.0800018,114.5699997,84.9036026,2.29
4/8/2004,46929700,115.4100037,114.3700027,115.4100037,113.7399979,84.57084656,2.31
4/7/2004,45890500,114.9499969,114.6299973,114.9800034,114.1100006,84.76308441,2.33
4/6/2004,28420900,114.8300018,114.9000015,115.1800003,114.6200027,84.96277618,2.34
4/5/2004,30251800,114.4599991,115.2699966,115.3799973,114.4400024,85.2363205,2.34
4/2/2004,50987700,114.8099976,114.6399994,114.8399963,113.9000015,84.77047729,2.38
4/1/2004,45103800,113.0699997,113.7799988,113.8700027,113.0500031,84.13455963,2.38
3/31/2004,48517600,112.9899979,113.0999985,113.4000015,112.3799973,83.63174438,2.38
3/30/2004,39059900,112.3000031,112.9700012,113.0699997,112.2200012,83.53561401,2.39
3/26/2004,37409500,110.9599991,111.0299988,111.7900009,110.8000031,82.10108185,2.43
3/25/2004,49873600,110.0800018,111,111.3000031,109.7900009,82.07891083,2.44
3/24/2004,51584300,109.5800018,109.5500031,110.1399994,108.8499985,81.00670624,2.44
3/23/2004,54080200,110.25,109.4599991,110.4000015,109.3600006,80.94013977,2.44
3/22/2004,62752100,110.5400009,109.6500015,110.5699997,109.0999985,81.08061981,2.47
3/19/2004,48636200,112.4100037,111.0599976,112.5699997,111.0400009,82.12325287,2.5
3/18/2004,60014300,112.6999969,113.0699997,113.2699966,111.9300003,83.31747437,2.48
3/17/2004,41607300,112.1800003,113.0400009,113.2600021,112.0999985,83.29534912,2.5
3/16/2004,59832600,111.7799988,111.7900009,112.0599976,110.8399963,82.37428284,2.52
3/15/2004,57677200,112.2699966,111.1999969,112.3499985,110.9000015,81.93954468,2.52
3/12/2004,54012200,111.7300034,112.5800018,112.7099991,111.5800018,82.95636749,2.47
3/11/2004,89134800,112.4000015,111.1200027,113.2699966,111.0999985,81.88059235,2.48
3/10/2004,67671800,114.7200012,112.5800018,114.7699966,112.5599976,82.95636749,2.5
3/9/2004,39746100,115.0999985,114.5,115.2099991,114.2399979,84.37121582,2.49
3/8/2004,39281600,116.3399963,114.9599991,116.6200027,114.9100037,84.71015167,2.49
3/5/2004,55905600,115.4199982,116.3799973,116.9499969,115.2799988,85.75650787,2.53
3/4/2004,21060000,115.7200012,115.9899979,116.0999985,115.5199966,85.46912384,2.51
3/3/2004,31346200,115.25,115.6900024,115.8700027,114.9199982,85.24803925,2.51
3/2/2004,38556400,115.9400024,115.4800034,116.9700012,115.2300034,85.09333801,2.64
3/1/2004,33130800,115.4300003,116.1600037,116.3399963,115.25,85.59440613,2.64
2/26/2004,29683000,114.6100006,114.9400024,115.2900009,114.3399963,84.69540405,2.64
2/25/2004,31213600,114.4599991,114.8700027,115.0599976,114.3199997,84.64380646,2.63
2/24/2004,43953000,114.2699966,114.3899994,114.9899979,113.0299988,84.29013824,2.62
2/23/2004,36357000,115.2200012,114.5899963,115.2600021,114.1699982,84.43753052,2.6
2/20/2004,46728800,115.4800034,114.8799973,115.5599976,114.3199997,84.65119934,2.57
2/19/2004,51146200,116.3300018,115.2300034,116.3899994,115.0599976,84.90908813,2.56
2/18/2004,28618000,116.1999969,115.6600037,116.5999985,115.3499985,85.22592163,2.55
2/17/2004,23984300,115.8499985,116.1699982,116.4300003,115.7699966,85.60175323,2.49
2/13/2004,44739900,115.8199997,115.1299973,116.1999969,114.75,84.83542633,2.46
2/12/2004,27814700,115.9700012,115.6500015,116.2699966,115.5800018,85.21858978,2.48
2/11/2004,42965700,114.8499985,116.0699997,116.3899994,114.1699982,85.52806091,2.44
2/10/2004,27908100,114.2799988,114.8499985,115.1399994,114.2600021,84.62909698,2.47
2/9/2004,24851300,114.6699982,114.4800034,114.8700027,114.2900009,84.35642242,2.5
2/6/2004,37216000,113.4199982,114.4499969,114.6999969,113.1999969,84.3343277,2.56
2/5/2004,37226800,113.1699982,113.1800003,113.5400009,112.7799988,83.39852142,2.56
2/4/2004,39332600,113.1900024,112.8499985,113.7300034,112.7900009,83.15537262,2.47
2/3/2004,25093500,113.7399979,113.7799988,114.1399994,113.4400024,83.84066772,2.51
2/2/2004,38832400,113.6999969,113.9700012,114.6800003,113.1200027,83.98065186,2.57
1/30/2004,30984400,113.5199966,113.4800034,113.7200012,113.0899963,83.61959839,2.66
1/29/2004,60117100,113.5599976,113.4800034,113.8499985,112.5599976,83.61959839,2.65
1/28/2004,52621300,114.9800034,113.3700027,115.2799988,112.9400024,83.53853607,2.61
1/27/2004,35322800,115.75,114.6800003,116.5,114.6500015,84.50385284,2.64
1/26/2004,30460600,114.3899994,115.8700027,115.9300003,114.3799973,85.38069153,2.64
1/23/2004,44245300,115,114.4300003,115.3700027,113.9499969,84.31961823,2.66
1/22/2004,29888500,115.1399994,114.8000031,115.3799973,114.5800018,84.59223175,2.66
1/21/2004,30725000,114.1299973,115.0999985,115.3000031,113.7200012,84.81329346,2.63
1/20/2004,29863000,114.5299988,114.1999969,114.6500015,113.8199997,84.15011597,2.61
1/16/2004,31922700,114.0400009,114.2300034,114.3099976,113.6299973,84.17223358,2.58
1/15/2004,38408700,113.5699997,113.7799988,114.0599976,112.5800018,83.84066772,2.57
1/13/2004,54239700,113.0899963,112.5599976,113.2300034,111.7600021,82.94166565,2.5
1/12/2004,31564100,112.5500031,113.2200012,113.25,112.3600006,83.42802429,2.49
1/9/2004,54084300,112.8300018,112.3899994,113.5,112.2699966,82.81639862,2.49
1/8/2004,36438400,113.25,113.3799973,113.4100037,112.7699966,83.54586029,2.54
1/7/2004,30170400,112.3899994,112.9300003,113.0599976,111.8899994,83.21430206,2.51
1/6/2004,20472800,112.1600037,112.5500031,112.7300034,112,82.93428802,2.51
1/5/2004,27959800,111.6900024,112.4400024,112.5199966,111.5899963,82.85324097,2.55
1/2/2004,38072300,111.7399979,111.2300034,112.1900024,110.7300034,81.96161652,2.61
12/31/2003,31501800,111.2200012,111.2799988,111.5199966,110.8399963,81.99848938,2.57
12/30/2003,19559500,111.0899963,111.1800003,111.2699966,110.8499985,81.9247818,2.62
12/29/2003,22483700,110.0999985,111.1600037,111.2699966,109.7799988,81.91007233,2.7
12/26/2003,8308400,109.7099991,109.6999969,110.0800018,109.6299973,80.83424377,2.69
12/24/2003,8055800,109.5199966,109.6200027,109.8799973,109.4300003,80.77527618,2.72
12/23/2003,24741200,109.4800034,109.7300034,109.9499969,109.3799973,80.85630798,2.66
12/22/2003,27611300,108.7900009,109.6600037,109.6600037,108.7799988,80.80475616,2.57
12/19/2003,41465100,109.3000031,108.9000015,109.3700027,108.5800018,80.24475098,2.55
12/18/2003,29353100,108.5500031,109.7200012,109.7300034,108.3899994,80.46871948,2.56
12/17/2003,23198800,108.0599976,108.5,108.5,107.8000031,79.5739975,2.54
12/16/2003,32894200,107.6800003,108.1600037,108.5,107.5199966,79.32466888,2.59
12/15/2003,38693400,109.1699982,107.5999985,109.2300034,107.4800034,78.9139328,2.64
12/12/2003,34142200,107.9700012,108.1399994,108.1999969,107.3899994,79.30994415,2.59
